album_uri,album_name,album_img,album_release_date,album_release_year,album_popularity,track_name,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode,track_popularity,artist
3cO5UOcJuIwo8tSCsBUPDJ,channel ORANGE,https://i.scdn.co/image/d5b91f9fd71688b8ee8e4fbb1653320fb504b6cf,2012-01-01,2012-01-01,12,Start,2oss4VE0RdczKvH7ME1x9P,0.335,0.313,F,-19.775,major,0.419,0.776,0.974,0.564,0.03,76.084,45640,5,F major,4,Frank Ocean
3cO5UOcJuIwo8tSCsBUPDJ,channel ORANGE,https://i.scdn.co/image/d5b91f9fd71688b8ee8e4fbb1653320fb504b6cf,2012-01-01,2012-01-01,12,Thinkin Bout You,3p4bO83NfhFVRbAufXYyGD,0.717,0.352,C,-11.239,major,0.0508,0.389,0.0024,0.098,0.196,129.833,200747,4,C major,13,Frank Ocean
3cO5UOcJuIwo8tSCsBUPDJ,channel ORANGE,https://i.scdn.co/image/d5b91f9fd71688b8ee8e4fbb1653320fb504b6cf,2012-01-01,2012-01-01,12,Fertilizer,562hgk3GO9NzKsZ8sf6Xpd,0.701,0.564,B,-7.152,major,0.0891,0.768,0.0448,0.274,0.961,115.846,39640,4,B major,5,Frank Ocean
3cO5UOcJuIwo8tSCsBUPDJ,channel ORANGE,https://i.scdn.co/image/d5b91f9fd71688b8ee8e4fbb1653320fb504b6cf,2012-01-01,2012-01-01,12,Sierra Leone,1fvYzOPFL15V7HNCPWijp5,0.54,0.598,G,-7.762,major,0.0816,0.187,0.014,0.109,0.637,125.017,148760,4,G major,6,Frank Ocean
3cO5UOcJuIwo8tSCsBUPDJ,channel ORANGE,https://i.scdn.co/image/d5b91f9fd71688b8ee8e4fbb1653320fb504b6cf,2012-01-01,2012-01-01,12,Sweet Life,2Cc6MvNGyKjHdJekiInP2S,0.48,0.549,B,-6.1,major,0.203,0.242,0,0.082,0.785,83.751,262680,4,B major,8,Frank Ocean
3cO5UOcJuIwo8tSCsBUPDJ,channel ORANGE,https://i.scdn.co/image/d5b91f9fd71688b8ee8e4fbb1653320fb504b6cf,2012-01-01,2012-01-01,12,Not Just Money,08eZeYOskLxWmxz3wm4ibd,0.372,0.828,B,-15.861,minor,0.452,0.763,0.0754,0.589,0.0766,152.211,59760,1,B minor,4,Frank Ocean
3cO5UOcJuIwo8tSCsBUPDJ,channel ORANGE,https://i.scdn.co/image/d5b91f9fd71688b8ee8e4fbb1653320fb504b6cf,2012-01-01,2012-01-01,12,Super Rich Kids,1dsQLk5uItl8UOh1OUyqB4,0.739,0.429,D#,-8.225,minor,0.0721,0.234,0,0.212,0.602,60.487,304760,4,D# minor,9,Frank Ocean
3cO5UOcJuIwo8tSCsBUPDJ,channel ORANGE,https://i.scdn.co/image/d5b91f9fd71688b8ee8e4fbb1653320fb504b6cf,2012-01-01,2012-01-01,12,Pilot Jones,36quFzK8yuNYRiDjotFS8b,0.396,0.44,G#,-13.458,major,0.335,0.415,8.98e-5,0.815,0.427,125.883,184080,4,G# major,5,Frank Ocean
3cO5UOcJuIwo8tSCsBUPDJ,channel ORANGE,https://i.scdn.co/image/d5b91f9fd71688b8ee8e4fbb1653320fb504b6cf,2012-01-01,2012-01-01,12,Crack Rock,2FnjANzwecdyMRXz0ZxYnz,0.433,0.737,F,-8.028,major,0.192,0.079,0,0.0965,0.37,90.057,224147,4,F major,5,Frank Ocean
3cO5UOcJuIwo8tSCsBUPDJ,channel ORANGE,https://i.scdn.co/image/d5b91f9fd71688b8ee8e4fbb1653320fb504b6cf,2012-01-01,2012-01-01,12,Pyramids,2k3CC7jkBflXJaSdnbodrT,0.401,0.655,F,-6.131,minor,0.0459,0.0123,9.14e-5,0.791,0.164,108.031,592920,4,F minor,7,Frank Ocean
3cO5UOcJuIwo8tSCsBUPDJ,channel ORANGE,https://i.scdn.co/image/d5b91f9fd71688b8ee8e4fbb1653320fb504b6cf,2012-01-01,2012-01-01,12,Lost,5vj8jrZYoRE8dIsSioPdvh,0.914,0.604,A#,-4.915,minor,0.225,0.0267,3e-4,0.171,0.469,123.069,234093,4,A# minor,9,Frank Ocean
3cO5UOcJuIwo8tSCsBUPDJ,channel ORANGE,https://i.scdn.co/image/d5b91f9fd71688b8ee8e4fbb1653320fb504b6cf,2012-01-01,2012-01-01,12,White,1epDVn3ddLZJ7H1HtXNdIv,0.55,0.0715,C#,-18.843,major,0.0629,0.768,0.902,0.0895,0.299,138.482,76280,4,C# major,4,Frank Ocean
3cO5UOcJuIwo8tSCsBUPDJ,channel ORANGE,https://i.scdn.co/image/d5b91f9fd71688b8ee8e4fbb1653320fb504b6cf,2012-01-01,2012-01-01,12,Monks,2Eutc2ZgflqfcstuFhxcAt,0.741,0.765,C,-4.732,minor,0.183,0.0542,0,0.227,0.574,102.019,200240,4,C minor,4,Frank Ocean
3cO5UOcJuIwo8tSCsBUPDJ,channel ORANGE,https://i.scdn.co/image/d5b91f9fd71688b8ee8e4fbb1653320fb504b6cf,2012-01-01,2012-01-01,12,Bad Religion,0cKu7AXRPHoWYOk48572kD,0.372,0.37,A,-7.654,major,0.0362,0.751,1.46e-6,0.0735,0.106,83.834,175453,4,A major,5,Frank Ocean
3cO5UOcJuIwo8tSCsBUPDJ,channel ORANGE,https://i.scdn.co/image/d5b91f9fd71688b8ee8e4fbb1653320fb504b6cf,2012-01-01,2012-01-01,12,Pink Matter,2Dp0dpy9sX8UxxcVvvtF5x,0.437,0.233,B,-11.138,minor,0.0557,0.955,3.1e-4,0.106,0.458,149.286,268813,5,B minor,8,Frank Ocean
3cO5UOcJuIwo8tSCsBUPDJ,channel ORANGE,https://i.scdn.co/image/d5b91f9fd71688b8ee8e4fbb1653320fb504b6cf,2012-01-01,2012-01-01,12,Forrest Gump,1ugfP4VcQixnRqIOBI2gW0,0.685,0.402,A,-7.89,major,0.0333,0.0933,3.88e-4,0.38,0.214,95.013,194840,4,A major,6,Frank Ocean
3cO5UOcJuIwo8tSCsBUPDJ,channel ORANGE,https://i.scdn.co/image/d5b91f9fd71688b8ee8e4fbb1653320fb504b6cf,2012-01-01,2012-01-01,12,End,1QAhu4GcYuYAj8E1r9qAYh,0.558,0.3,B,-18.008,minor,0.111,0.369,0.822,0.0907,0.365,119.916,134600,4,B minor,3,Frank Ocean
3mH6qwIy9crq0I9YQbOuDf,Blonde,https://i.scdn.co/image/e22f959dae6f088b9c6614c4f777efacaf3544f1,2016-08-20,2016-08-20,77,Nikes,19YKaevk2bce4odJkP5L22,0.543,0.394,G#,-9.637,major,0.0864,0.695,2.39e-4,0.108,0.118,137.811,314075,4,G# major,73,Frank Ocean
3mH6qwIy9crq0I9YQbOuDf,Blonde,https://i.scdn.co/image/e22f959dae6f088b9c6614c4f777efacaf3544f1,2016-08-20,2016-08-20,77,Ivy,2ZWlPOoWh0626oTaHrnl2a,0.567,0.388,A,-9.579,minor,0.0384,0.782,3.09e-4,0.248,0.452,116.362,249191,4,A minor,76,Frank Ocean
3mH6qwIy9crq0I9YQbOuDf,Blonde,https://i.scdn.co/image/e22f959dae6f088b9c6614c4f777efacaf3544f1,2016-08-20,2016-08-20,77,Pink + White,3xKsf9qdS1CyvXSMEid6g8,0.544,0.552,A,-7.45,major,0.0991,0.67,4.57e-5,0.415,0.554,159.738,184516,3,A major,76,Frank Ocean
3mH6qwIy9crq0I9YQbOuDf,Blonde,https://i.scdn.co/image/e22f959dae6f088b9c6614c4f777efacaf3544f1,2016-08-20,2016-08-20,77,Be Yourself,1IdZvb2XK8NmsovQlV6CPn,0.657,0.431,G,-11.147,major,0.541,0.985,0,0.149,0.935,83.509,86944,3,G major,61,Frank Ocean
3mH6qwIy9crq0I9YQbOuDf,Blonde,https://i.scdn.co/image/e22f959dae6f088b9c6614c4f777efacaf3544f1,2016-08-20,2016-08-20,77,Solo,35xSkNIXi504fcEwz9USRB,0.444,0.287,F,-10.631,minor,0.0375,0.849,2.82e-6,0.161,0.246,124.027,257380,4,F minor,70,Frank Ocean
3mH6qwIy9crq0I9YQbOuDf,Blonde,https://i.scdn.co/image/e22f959dae6f088b9c6614c4f777efacaf3544f1,2016-08-20,2016-08-20,77,Skyline To,4xR3MAscflQ262kMeiKshQ,0.423,0.294,F,-13.673,minor,0.0593,0.882,5.43e-6,0.0981,0.401,129.146,184600,4,F minor,64,Frank Ocean
3mH6qwIy9crq0I9YQbOuDf,Blonde,https://i.scdn.co/image/e22f959dae6f088b9c6614c4f777efacaf3544f1,2016-08-20,2016-08-20,77,Self Control,5GUYJTQap5F3RDQiCOJhrS,0.572,0.209,G#,-10.413,major,0.0313,0.765,0,0.356,0.446,80.069,249668,4,G# major,74,Frank Ocean
3mH6qwIy9crq0I9YQbOuDf,Blonde,https://i.scdn.co/image/e22f959dae6f088b9c6614c4f777efacaf3544f1,2016-08-20,2016-08-20,77,Good Guy,2JUqYobT8NvARdPmc4ES2x,0.513,0.131,C,-12.787,major,0.467,0.983,0.00414,0.12,0.814,105.808,66786,5,C major,63,Frank Ocean
3mH6qwIy9crq0I9YQbOuDf,Blonde,https://i.scdn.co/image/e22f959dae6f088b9c6614c4f777efacaf3544f1,2016-08-20,2016-08-20,77,Nights,7eqoqGkKwgOaWNNHx90uEZ,0.466,0.548,F,-9.362,minor,0.118,0.42,1.01e-6,0.113,0.423,89.815,307151,4,F minor,77,Frank Ocean
3mH6qwIy9crq0I9YQbOuDf,Blonde,https://i.scdn.co/image/e22f959dae6f088b9c6614c4f777efacaf3544f1,2016-08-20,2016-08-20,77,Solo (Reprise),2qtoRFCOEL1gRn5q9DJC7F,0.541,0.747,G,-6.811,minor,0.162,0.404,0,0.086,0.604,83.286,78743,4,G minor,62,Frank Ocean
3mH6qwIy9crq0I9YQbOuDf,Blonde,https://i.scdn.co/image/e22f959dae6f088b9c6614c4f777efacaf3544f1,2016-08-20,2016-08-20,77,Pretty Sweet,17yrCsl1Ai6CZLBmGj6d6p,0.201,0.724,C,-6.744,major,0.0499,0.258,0.0281,0.296,0.167,154.395,158478,4,C major,60,Frank Ocean
3mH6qwIy9crq0I9YQbOuDf,Blonde,https://i.scdn.co/image/e22f959dae6f088b9c6614c4f777efacaf3544f1,2016-08-20,2016-08-20,77,Facebook Story,73D5hBkiVZkopZrmBZTBWf,0.632,0.18,G,-20.55,major,0.685,0.878,0,0.249,0.704,85.004,68588,3,G major,58,Frank Ocean
3mH6qwIy9crq0I9YQbOuDf,Blonde,https://i.scdn.co/image/e22f959dae6f088b9c6614c4f777efacaf3544f1,2016-08-20,2016-08-20,77,Close To You,1VZLEW5ZfcAbKZ94XQiSZF,0.827,0.673,F,-8.401,minor,0.23,0.192,0.00136,0.146,0.779,78.007,85754,4,F minor,62,Frank Ocean
3mH6qwIy9crq0I9YQbOuDf,Blonde,https://i.scdn.co/image/e22f959dae6f088b9c6614c4f777efacaf3544f1,2016-08-20,2016-08-20,77,White Ferrari,2LMkwUfqC6S6s6qDVlEuzV,0.444,0.0924,C,-15.605,major,0.0366,0.784,0,0.304,0.219,108.917,248808,4,C major,69,Frank Ocean
3mH6qwIy9crq0I9YQbOuDf,Blonde,https://i.scdn.co/image/e22f959dae6f088b9c6614c4f777efacaf3544f1,2016-08-20,2016-08-20,77,Seigfried,1BViPjTT585XAhkUUrkts0,0.377,0.255,E,-11.165,minor,0.0387,0.975,2.08e-4,0.102,0.37,125.004,334570,5,E minor,64,Frank Ocean
3mH6qwIy9crq0I9YQbOuDf,Blonde,https://i.scdn.co/image/e22f959dae6f088b9c6614c4f777efacaf3544f1,2016-08-20,2016-08-20,77,Godspeed,34xTFwjPQ1dC6uJmleno7x,0.421,0.0952,F#,-12.561,major,0.0479,0.931,2.01e-4,0.126,0.0773,109.698,177922,4,F# major,65,Frank Ocean
3mH6qwIy9crq0I9YQbOuDf,Blonde,https://i.scdn.co/image/e22f959dae6f088b9c6614c4f777efacaf3544f1,2016-08-20,2016-08-20,77,Futura Free,5k8LB57xOq8UUNVaKWSqrf,0.266,0.678,C#,-12.364,major,0.508,0.769,9.37e-5,0.503,0.201,83.434,564166,4,C# major,61,Frank Ocean
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7,2010-09-14,2010-09-14,56,Growing Apart (To Get Closer),2AyFYSaJjz9XMc0kMr1R3a,0.586,0.533,G#,-9.943,minor,0.366,0.368,0,0.175,0.59,106.835,220995,5,G# minor,51,Kendrick Lamar
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7,2010-09-14,2010-09-14,56,Ignorance Is Bliss,53mCo1wDJ12iZNq9LgIeg2,0.644,0.801,G,-4.55,major,0.387,0.511,8.59e-6,0.614,0.764,82.156,210495,4,G major,54,Kendrick Lamar
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7,2010-09-14,2010-09-14,56,P&P 1.5,6TRVvpoVFwyYyIGTFh0Y7P,0.55,0.692,F#,-7.438,minor,0.369,0.299,6.57e-6,0.198,0.593,146.453,361942,4,F# minor,51,Kendrick Lamar
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7,2010-09-14,2010-09-14,56,Alien Girl (Today W/ Her),6ff9CLXYk39PKFYoYCYeog,0.626,0.537,D,-7.344,major,0.0367,0.502,0.0835,0.111,0.259,95.948,239974,4,D major,49,Kendrick Lamar
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7,2010-09-14,2010-09-14,56,Opposites Attract (Tomorrow W/O Her),1S6NpdvFXqHZfPUUEOIjtG,0.608,0.814,F#,-5.908,major,0.435,0.657,5.86e-6,0.256,0.587,192.157,271909,4,F# major,51,Kendrick Lamar
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7,2010-09-14,2010-09-14,56,Michael Jordan,1oH44ACGSLbJGcbw2JLQOt,0.713,0.803,A,-5.311,major,0.287,0.0759,0,0.129,0.522,153.987,350699,4,A major,49,Kendrick Lamar
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7,2010-09-14,2010-09-14,56,R.O.T.C (Interlude),1DCLOAT1E5NDZDupAE95ka,0.645,0.779,F#,-7.265,minor,0.316,0.324,0,0.65,0.368,98.405,163106,4,F# minor,47,Kendrick Lamar
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7,2010-09-14,2010-09-14,56,Barbed Wire,7M2cKcvCnflzp9WcxGjlbm,0.613,0.843,G,-8.343,major,0.186,0.0152,0,0.0917,0.325,102.968,265679,4,G major,48,Kendrick Lamar
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7,2010-09-14,2010-09-14,56,Average Joe,3r4S1J4YCkx2fuqH2eL9fz,0.74,0.733,A,-3.343,minor,0.248,0.243,0,0.184,0.218,91.603,256048,4,A minor,50,Kendrick Lamar
7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7,2010-09-14,2010-09-14,56,H.O.C,0bP9mtOuBLMQ7L0DP2wPwj,0.613,0.591,D,-8.58,major,0.391,0.105,0,0.191,0.371,77.124,316976,4,D major,48,Kendrick Lamar
